CELEX_number,case_number,year_case,year_judgment,date_case,date_judgment,language,case_duration,rate_of_production,Maas,judges,judge_rapporteur,JR_experience,JR_Country,JR_Any_Judge,JR_France,JR_Belgium,JR_Belgium_French,JR_Lux,JR_Francophone,AG_Country,advocate_general,art_256,art_258,art_263,art_265,art_267,art_268,art_270,word_count
62002CJ0218,218/02,2002,2004,6/12/02,1/29/04,English,596,2.718120805,0.213476645,"La Pergola, Timmermans, von Bahr",Timmermans,5,Netherlands,1,0,0,0,0,0,Italy,Tizzano,0,1,0,0,0,0,0,1620
62002CJ0220,220/02,2002,2004,6/14/02,6/8/04,German,725,8.675862069,0.228319175,"Colneric, Cunha Rodrigues, Jann, Macken, Puissochet, Rosas, Schintgen, Silva de Lapuerta, Skouris, Timmermans, von Bahr",Puissochet,11,France,0,1,0,0,0,1,Germany,Kokott,0,0,0,0,1,0,0,6290
62002CJ0222,222/02,2002,2004,6/17/02,10/12/04,German,848,6.858490566,0.227860628,"Colneric, Cunha Rodrigues, Gulmann, Jann, Macken, Puissochet, Rosas, Schintgen, Skouris, Timmermans, von Bahr",Gulmann,10,Denmark,1,0,0,0,0,0,Austria,Stix-Hackl,0,0,0,0,1,0,0,5816
62002CJ0224,224/02,2002,2004,6/17/02,4/29/04,Finnish,682,7.536656891,0.231660346,"Jann, La Pergola, Rosas, Timmermans, von Bahr",La Pergola,5,Italy,1,0,0,0,0,0,United Kingdom,Jacobs,0,0,0,0,1,0,0,5140
62002CJ0225,225/02,2002,2005,6/17/02,1/20/05,Spanish,948,4,0.230123445,"Arestis, Kūris, Schintgen, Silva de Lapuerta, Timmermans",Schintgen,9,Luxembourg,1,0,0,0,1,1,Germany,Kokott,0,0,0,0,1,0,0,3792
62002CJ0230,230/02,2002,2004,6/20/02,2/12/04,German,602,8.142857143,0.237962768,"Cunha Rodrigues, Gulmann, Puissochet, Schintgen, Skouris",Schintgen,9,Luxembourg,1,0,0,0,1,1,Netherlands,Geelhoed,0,0,0,0,1,0,0,4902
62002CJ0233,233/02,2002,2004,6/21/02,3/23/04,French,641,7.875195008,0.221403412,"Colneric, Cunha Rodrigues, Gulmann, Jann, La Pergola, Macken, Puissochet, Schintgen, Skouris, Timmermans, von Bahr",Timmermans,5,Netherlands,1,0,0,0,0,0,Germany,Alber,0,0,1,0,0,0,0,5048
62002CJ0234,234/02,2002,2004,6/24/02,3/23/04,French,638,14.35109718,0.241233878,"Colneric, Cunha Rodrigues, Gulmann, Jann, Macken, Puissochet, Rosas, Schintgen, Skouris, Timmermans, von Bahr",Gulmann,10,Denmark,1,0,0,0,0,0,Netherlands,Geelhoed,1,0,0,0,0,0,0,9156
62002CJ0236,236/02,2002,2004,6/27/02,2/12/04,Dutch,595,6.060504202,0.224946633,"Colneric, Cunha Rodrigues, Gulmann, Macken, Puissochet",Colneric,7,Germany,1,0,0,0,0,0,United Kingdom,Jacobs,0,0,0,0,1,0,0,3606
62002CJ0237,237/02,2002,2004,6/27/02,4/1/04,German,644,4.295031056,0.215724953,"Jann, La Pergola, Rosas, Timmermans, von Bahr",Jann,10,Austria,1,0,0,0,0,0,Netherlands,Geelhoed,0,0,0,0,1,0,0,2766
62002CJ0238,238/02,2002,2004,6/28/02,3/4/04,German,615,4.780487805,0.234149644,"Cunha Rodrigues, Macken, Puissochet",Puissochet,11,France,0,1,0,0,0,1,Italy,Tizzano,0,0,0,0,1,0,0,2940
62002CJ0239,239/02,2002,2004,7/1/02,7/15/04,Dutch,745,8.330201342,0.235822383,"Colneric, Cunha Rodrigues, Puissochet, Schintgen, Timmermans",Cunha Rodrigues,4,Portugal,1,0,0,0,0,0,Netherlands,Geelhoed,0,0,0,0,1,0,0,6206
62002CJ0240,240/02,2002,2004,7/1/02,3/11/04,Spanish,619,6.851373183,0.23710283,"Jann, Timmermans, von Bahr",Jann,10,Austria,1,0,0,0,0,0,Italy,Tizzano,0,0,0,0,1,0,0,4241
62002CJ0245,245/02,2002,2004,7/5/02,11/16/04,Finnish,865,11.84508671,0.242479628,"Colneric, Cunha Rodrigues, Gulmann, Jann, Rosas, Schiemann, Schintgen, Silva de Lapuerta, Skouris, Timmermans, von Bahr",Timmermans,5,Netherlands,1,0,0,0,0,0,Italy,Tizzano,0,0,0,0,1,0,0,10246
62002CJ0247,247/02,2002,2004,7/8/02,10/7/04,Italian,822,4.53406326,0.224187309,"Colneric, Macken, Puissochet, Schintgen, Timmermans",Schintgen,9,Luxembourg,1,0,0,0,1,1,Austria,Stix-Hackl,0,0,0,0,1,0,0,3727
62002CJ0249,249/02,2002,2004,7/1/02,11/11/04,Portuguese,864,4.914351852,0.237804348,"Cunha Rodrigues, Gulmann, Puissochet, Schintgen, Timmermans",Puissochet,11,France,0,1,0,0,0,1,Spain,Ruiz-Jarabo Colomer,0,0,1,0,0,0,0,4246
62002CJ0255,255/02,2002,2006,7/11/02,2/21/06,English,1321,6.37320212,0.231280402,"Arestis, Cunha Rodrigues, Jann, Juhász, Kūris, Lenaerts, Makarczyk, Rosas, Schiemann, Silva de Lapuerta, Skouris, Timmermans, von Bahr",von Bahr,4,Sweden,1,0,0,0,0,0,Portugal,Poiares Maduro,0,0,0,0,1,0,0,8419
62002CJ0262,262/02,2002,2004,7/16/02,7/13/04,French,728,5.802197802,0.22515523,"Cunha Rodrigues, Gulmann, Jann, Puissochet, Rosas, Schintgen, Silva de Lapuerta, Skouris, von Bahr",Jann,10,Austria,1,0,0,0,0,0,Italy,Tizzano,0,1,0,0,0,0,0,4224
62002CJ0263,263/02,2002,2004,7/17/02,4/1/04,French,624,10.41666667,0.236542456,"Cunha Rodrigues, Gulmann, Macken, Puissochet, Schintgen",Gulmann,10,Denmark,1,0,0,0,0,0,United Kingdom,Jacobs,1,0,0,0,0,0,0,6500
62002CJ0264,264/02,2002,2004,7/18/02,3/4/04,French,595,6.628571429,0.235248541,"Jann, Timmermans, von Bahr",Jann,10,Austria,1,0,0,0,0,0,Italy,Tizzano,0,0,0,0,1,0,0,3944
62002CJ0265,265/02,2002,2004,7/18/02,2/5/04,Italian,567,4.485008818,0.233753245,"Jann, Timmermans, von Bahr",Jann,10,Austria,1,0,0,0,0,0,France,Léger,0,0,0,0,1,0,0,2543
62002CJ0270,270/02,2002,2004,7/24/02,2/5/04,Italian,561,4.25311943,0.215541033,"Gulmann, Macken, Puissochet",Macken,7,Ireland,0,0,0,0,0,0,Luxembourg,Mischo,0,1,0,0,0,0,0,2386
62002CJ0275,275/02,2002,2004,7/26/02,9/30/04,German,797,4.78293601,0.223327873,"Cunha Rodrigues, Gulmann, Macken, Schintgen, Timmermans",Schintgen,9,Luxembourg,1,0,0,0,1,1,Netherlands,Geelhoed,0,0,0,0,1,0,0,3812
62002CJ0276,276/02,2002,2004,7/23/02,9/14/04,Spanish,784,4.581632653,0.221764953,"Cunha Rodrigues, Gulmann, Macken, Puissochet, Timmermans",Puissochet,11,France,0,1,0,0,0,1,Portugal,Poiares Maduro,0,0,1,0,0,0,0,3592
62002CJ0277,277/02,2002,2004,7/29/02,12/16/04,German,871,7.72445465,0.238192386,"Jann, Lenaerts, Rosas, Schiemann, Silva de Lapuerta",Schiemann,2,United Kingdom,1,0,0,0,0,0,France,Léger,0,0,0,0,1,0,0,6728
62002CJ0278,278/02,2002,2004,7/29/02,6/24/04,German,696,6.149425287,0.22767762,"Colneric, Cunha Rodrigues, Puissochet, Schintgen, Timmermans",Schintgen,9,Luxembourg,1,0,0,0,1,1,Italy,Tizzano,0,0,0,0,1,0,0,4280
62002CJ0280,280/02,2002,2004,7/30/02,9/23/04,French,786,12.6870229,0.221701488,"Colneric, Macken, Puissochet, Schintgen, Timmermans",Macken,7,Ireland,0,0,0,0,0,0,Netherlands,Geelhoed,0,1,0,0,0,0,0,9972
62002CJ0281,281/02,2002,2005,7/31/02,3/1/05,English,944,6.659957627,0.229133302,"Colneric, Cunha Rodrigues, Gulmann, Jann, Puissochet, Rosas, Schintgen, Timmermans, von Bahr",Schintgen,9,Luxembourg,1,0,0,0,1,1,France,Léger,0,0,0,0,1,0,0,6287
62002CJ0282,282/02,2002,2005,7/31/02,6/2/05,English,1037,7.482160077,0.228377585,"Gulmann, Kūris, Makarczyk, Silva de Lapuerta, Timmermans",Silva de Lapuerta,1,Spain,0,0,0,0,0,0,Portugal,Poiares Maduro,0,1,0,0,0,0,0,7759
62002CJ0284,284/02,2002,2004,8/2/02,11/18/04,German,839,6.076281287,0.231676486,"Jann, Lenaerts, Rosas, Silva de Lapuerta, von Bahr",Rosas,3,Finland,0,0,0,0,0,0,Netherlands,Geelhoed,0,0,0,0,1,0,0,5098
62002CJ0285,285/02,2002,2004,8/2/02,5/27/04,German,664,3.53313253,0.234186746,"Jann, La Pergola, Lenaerts, Silva de Lapuerta, von Bahr",Jann,10,Austria,1,0,0,0,0,0,United Kingdom,Jacobs,0,0,0,0,1,0,0,2346
62002CJ0286,286/02,2002,2004,8/5/02,4/1/04,Italian,605,13.71900826,0.227360305,"Colneric, Rosas, Schintgen",Rosas,3,Finland,0,0,0,0,0,0,Netherlands,Geelhoed,0,0,0,0,1,0,0,8300
62002CJ0287,287/02,2002,2005,8/9/02,6/9/05,Spanish,1035,7.540096618,0.237129199,"Borg Barthet, Malenovský, Puissochet, Rosas, von Bahr",Malenovský,1,Czech Republic,1,0,0,0,0,0,United Kingdom,Jacobs,0,0,1,0,0,0,0,7804
62002CJ0288,288/02,2002,2004,8/9/02,10/21/04,Greek,804,5.641791045,0.230755316,"Gulmann, Schintgen, Timmermans",Timmermans,5,Netherlands,1,0,0,0,0,0,Italy,Tizzano,0,1,0,0,0,0,0,4536
62002CJ0289,289/02,2002,2003,8/9/02,12/11/03,German,489,8.832310838,0.234392514,"Jann, La Pergola, von Bahr",Jann,10,Austria,1,0,0,0,0,0,Luxembourg,Mischo,0,0,0,0,1,0,0,4319
62002CJ0292,292/02,2002,2004,8/13/02,9/9/04,German,758,7.744063325,0.229452524,"Jann, Silva de Lapuerta, von Bahr",von Bahr,4,Sweden,1,0,0,0,0,0,United Kingdom,Jacobs,0,0,0,0,1,0,0,5870
62002CJ0293,293/02,2002,2005,8/13/02,11/8/05,English,1183,7.920540997,0.239230836,"Arestis, Borg Barthet, Colneric, Ilešič, Klučka, Lõhmus, Malenovský, Puissochet, Rosas, Schintgen, Skouris, Timmermans, von Bahr",Colneric,7,Germany,1,0,0,0,0,0,France,Léger,0,0,0,0,1,0,0,9370
62002CJ0294,294/02,2002,2005,8/12/02,3/17/05,German,948,10.18776371,0.223971194,"Jann, Lenaerts, Schiemann, Silva de Lapuerta, von Bahr",Schiemann,2,United Kingdom,1,0,0,0,0,0,Germany,Kokott,0,0,0,0,0,0,0,9658
62002CJ0295,295/02,2002,2004,8/19/02,7/1/04,German,682,8.186217009,0.241427305,"Colneric, Macken, Puissochet, Schintgen, Timmermans",Macken,7,Ireland,0,0,0,0,0,0,France,Léger,0,0,0,0,1,0,0,5583
62002CJ0299,299/02,2002,2004,8/23/02,10/14/04,Dutch,783,5.252873563,0.241131271,"Jann, Rosas, Silva de Lapuerta",Jann,10,Austria,1,0,0,0,0,0,France,Léger,0,1,0,0,0,0,0,4113
62002CJ0300,300/02,2002,2005,8/21/02,2/24/05,Greek,918,10.99782135,0.231260573,"Colneric, Ilešič, Jann, Juhász, Lenaerts",Colneric,7,Germany,1,0,0,0,0,0,France,Léger,0,0,1,0,0,0,0,10096
62002CJ0301,301/02,2002,2005,8/26/02,5/26/05,German,1004,8.770916335,0.241211438,"Jann, Rosas, Schiemann, Silva de Lapuerta, von Bahr",Silva de Lapuerta,1,Spain,0,0,0,0,0,0,France,Léger,1,0,0,0,0,0,0,8806
62002CJ0302,302/02,2002,2005,8/26/02,1/20/05,German,878,6.903189066,0.238390863,"Jann, Lenaerts, Rosas, Schiemann, von Bahr",Schiemann,2,United Kingdom,1,0,0,0,0,0,Germany,Kokott,0,0,0,0,1,0,0,6061
62002CJ0303,303/02,2002,2004,8/26/02,3/4/04,German,556,8.555755396,0.247831902,"Jann, La Pergola, Rosas, Timmermans, von Bahr",La Pergola,5,Italy,1,0,0,0,0,0,Germany,Alber,0,0,0,0,1,0,0,4757
62002CJ0304,304/02,2002,2005,8/27/02,7/12/05,French,1050,11.44380952,0.232320577,"Colneric, Cunha Rodrigues, Gulmann, Jann, Puissochet, Schintgen, Skouris, Timmermans, von Bahr",Jann,10,Austria,1,0,0,0,0,0,Netherlands,Geelhoed,0,1,0,0,0,0,0,12016
62002CJ0307,307/02,2002,2003,8/29/02,10/16/03,French,413,2.631961259,0.225372529,"Colneric, Schintgen, Skouris",Colneric,7,Germany,1,0,0,0,0,0,Austria,Stix-Hackl,0,1,0,0,0,0,0,1087
62002CJ0309,309/02,2002,2004,8/29/02,12/14/04,German,838,9.806682578,0.230827168,"Colneric, Cunha Rodrigues, Gulmann, Jann, Lenaerts, Puissochet, Schintgen, Skouris, von Bahr",Lenaerts,2,Belgium,1,0,1,0,0,0,Spain,Ruiz-Jarabo Colomer,0,0,0,0,1,0,0,8218
62002CJ0312,312/02,2002,2004,9/4/02,10/7/04,Swedish,764,4.518324607,0.232298384,"Cunha Rodrigues, Gulmann, Macken, Schintgen, Timmermans",Cunha Rodrigues,4,Portugal,1,0,0,0,0,0,United Kingdom,Jacobs,0,0,1,0,0,0,0,3452
62002CJ0313,313/02,2002,2004,9/5/02,10/12/04,German,768,11.30208333,0.243351985,"Cunha Rodrigues, Jann, Lenaerts, Macken, Puissochet, Rosas, Schiemann, Schintgen, Silva de Lapuerta, Skouris, Timmermans",Macken,7,Ireland,0,0,0,0,0,0,Germany,Kokott,0,0,0,0,1,0,0,8680
62002CJ0315,315/02,2002,2004,9/6/02,7/15/04,German,678,8.421828909,0.24139798,"Jann, Lenaerts, Rosas, Silva de Lapuerta, von Bahr",Lenaerts,2,Belgium,1,0,1,0,0,0,Italy,Tizzano,0,0,0,0,1,0,0,5710
62002CJ0319,319/02,2002,2004,9/12/02,9/7/04,Finnish,726,8.465564738,0.243068694,"Colneric, Cunha Rodrigues, Gulmann, Jann, Lenaerts, Macken, Puissochet, Schintgen, Skouris, Timmermans, von Bahr",Lenaerts,2,Belgium,1,0,1,0,0,0,Germany,Kokott,0,0,0,0,1,0,0,6146
62002CJ0320,320/02,2002,2004,9/13/02,4/1/04,Swedish,566,5.40459364,0.226492701,"Jann, Rosas, von Bahr",Rosas,3,Finland,0,0,0,0,0,0,Austria,Stix-Hackl,0,0,0,0,1,0,0,3059
62002CJ0321,321/02,2002,2004,9/13/02,7/15/04,German,671,7.894187779,0.230863832,"Jann, Lenaerts, Rosas, Silva de Lapuerta, von Bahr",von Bahr,4,Sweden,1,0,0,0,0,0,France,Léger,0,0,0,0,1,0,0,5297
62002CJ0323,323/02,2002,2003,9/16/02,9/11/03,French,360,6.727777778,0.224728734,"Jann, Rosas, Wathelet",Jann,10,Austria,1,0,0,0,0,0,Italy,Tizzano,0,0,0,0,0,0,0,2422
62002CJ0325,325/02,2002,2003,9/16/02,10/16/03,French,395,4.037974684,0.232646154,"Colneric, Schintgen, Skouris",Colneric,7,Germany,1,0,0,0,0,0,United Kingdom,Jacobs,0,1,0,0,0,0,0,1595
62002CJ0327,327/02,2002,2004,9/18/02,11/16/04,Dutch,790,8.462025316,0.240869693,"Cunha Rodrigues, Jann, Puissochet, Rosas, Schintgen, Silva de Lapuerta, Skouris, Timmermans, von Bahr",Puissochet,11,France,0,1,0,0,0,1,Portugal,Poiares Maduro,0,0,0,0,1,0,0,6685
62002CJ0329,329/02,2002,2004,9/12/02,9/16/04,German,735,7.888435374,0.23846405,"Colneric, Macken, Puissochet, Schintgen, Timmermans",Puissochet,11,France,0,1,0,0,0,1,United Kingdom,Jacobs,1,0,0,0,0,0,0,5798
62002CJ0332,332/02,2002,2003,9/19/02,11/27/03,English,434,2.951612903,0.224558083,"Colneric, Rosas, Schintgen",Rosas,3,Finland,0,0,0,0,0,0,Netherlands,Geelhoed,0,1,0,0,0,0,0,1281
62002CJ0334,334/02,2002,2004,9/20/02,3/4/04,French,531,6.163841808,0.223332713,"Jann, Timmermans, von Bahr",Jann,10,Austria,1,0,0,0,0,0,Spain,Ruiz-Jarabo Colomer,0,1,0,0,0,0,0,3273
62002CJ0335,335/02,2002,2003,9/20/02,5/22/03,French,244,3.606557377,0.230506123,"Edward, Timmermans, von Bahr",von Bahr,4,Sweden,1,0,0,0,0,0,Austria,Stix-Hackl,0,1,0,0,0,0,0,880
62002CJ0336,336/02,2002,2004,9/23/02,10/14/04,German,752,10.13430851,0.250047762,"Jann, Lenaerts, Rosas, Silva de Lapuerta, von Bahr",von Bahr,4,Sweden,1,0,0,0,0,0,Spain,Ruiz-Jarabo Colomer,0,0,0,0,1,0,0,7621
62002CJ0338,338/02,2002,2004,9/23/02,11/9/04,Swedish,778,5.63496144,0.22536491,"Colneric, Cunha Rodrigues, Jann, Lenaerts, Puissochet, Rosas, Schintgen, Skouris, Timmermans",Lenaerts,2,Belgium,1,0,1,0,0,0,Austria,Stix-Hackl,0,0,0,0,1,0,0,4384
62002CJ0340,340/02,2002,2004,9/24/02,10/14/04,French,751,5.344873502,0.235787375,"Jann, Schiemann, von Bahr",Schiemann,2,United Kingdom,1,0,0,0,0,0,Netherlands,Geelhoed,0,1,0,0,0,0,0,4014
62002CJ0341,341/02,2002,2005,9/25/02,4/14/05,German,932,5.14055794,0.233777312,"Jann, Lenaerts, Rosas, Schiemann, von Bahr",Rosas,3,Finland,0,0,0,0,0,0,Spain,Ruiz-Jarabo Colomer,0,1,0,0,0,0,0,4791
62002CJ0345,345/02,2002,2004,9/30/02,7/15/04,Dutch,654,8.49235474,0.231446002,"Jann, Lenaerts, Rosas, Silva de Lapuerta, von Bahr",Lenaerts,2,Belgium,1,0,1,0,0,0,Spain,Ruiz-Jarabo Colomer,0,0,0,0,1,0,0,5554
62002CJ0346,346/02,2002,2004,9/30/02,9/7/04,French,708,4.016949153,0.225014614,"Colneric, Cunha Rodrigues, Gulmann, Jann, Lenaerts, Macken, Schintgen, Silva de Lapuerta, Skouris, Timmermans, von Bahr",Timmermans,5,Netherlands,1,0,0,0,0,0,Austria,Stix-Hackl,0,1,0,0,0,0,0,2844
62002CJ0347,347/02,2002,2004,9/30/02,9/7/04,French,708,4.138418079,0.222164919,"Colneric, Cunha Rodrigues, Gulmann, Jann, Lenaerts, Macken, Schintgen, Silva de Lapuerta, Skouris, Timmermans, von Bahr",Timmermans,5,Netherlands,1,0,0,0,0,0,Austria,Stix-Hackl,0,1,0,0,0,0,0,2930
62002CJ0348,348/02,2002,2003,9/30/02,10/2/03,Italian,367,2.485013624,0.226796617,"Jann, Rosas, Wathelet",Rosas,3,Finland,0,0,0,0,0,0,Netherlands,Geelhoed,0,1,0,0,0,0,0,912
62002CJ0350,350/02,2002,2004,10/1/02,6/24/04,Dutch,632,7.351265823,0.233762208,"Jann, La Pergola, Lenaerts, Silva de Lapuerta, von Bahr",Lenaerts,2,Belgium,1,0,1,0,0,0,Germany,Kokott,0,1,0,0,0,0,0,4646
62002CJ0352,352/02,2002,2003,10/2/02,6/5/03,Greek,246,3.804878049,0.23280923,"Cunha Rodrigues, Macken, Puissochet",Puissochet,11,France,0,1,0,0,0,1,United Kingdom,Jacobs,0,1,0,0,0,0,0,936
62002CJ0361,361/02,2002,2004,10/8/02,7/1/04,Greek,632,4.295886076,0.229921532,"Colneric, Rosas, Schintgen",Schintgen,9,Luxembourg,1,0,0,0,1,1,Germany,Kokott,0,0,0,0,1,0,0,2715
62002CJ0365,365/02,2002,2004,10/14/02,7/15/04,Finnish,640,6.078125,0.233306277,"Jann, Lenaerts, Rosas, Silva de Lapuerta, von Bahr",Lenaerts,2,Belgium,1,0,1,0,0,0,Austria,Stix-Hackl,0,0,0,0,1,0,0,3890
62002CJ0366,366/02,2002,2004,10/14/02,9/16/04,German,703,4.39544808,0.248252238,"Colneric, Rosas, Schintgen",Schintgen,9,Luxembourg,1,0,0,0,1,1,France,Léger,0,0,0,0,1,0,0,3090
62002CJ0371,371/02,2002,2004,10/16/02,4/29/04,Swedish,561,4.609625668,0.218116321,"Cunha Rodrigues, Gulmann, Puissochet, Schintgen, Skouris",Gulmann,10,Denmark,1,0,0,0,0,0,France,Léger,0,0,0,0,1,0,0,2586
62002CJ0372,372/02,2002,2004,10/16/02,11/11/04,German,757,10.56010568,0.26174072,"Jann, Rosas, von Bahr",Jann,10,Austria,1,0,0,0,0,0,United Kingdom,Jacobs,0,0,0,0,1,0,0,7994
62002CJ0373,373/02,2002,2004,10/17/02,4/28/04,German,559,11.48121646,0.235731541,"Colneric, Cunha Rodrigues, Gulmann, Jann, Lenaerts, Macken, Puissochet, Schintgen, Skouris, Timmermans, von Bahr",Schintgen,9,Luxembourg,1,0,0,0,1,1,Spain,Ruiz-Jarabo Colomer,0,0,0,0,1,0,0,6418
62002CJ0376,376/02,2002,2005,10/21/02,4/26/05,Dutch,918,6.619825708,0.232508528,"Arestis, Borg Barthet, Colneric, Cunha Rodrigues, Ilešič, Jann, Juhász, Kūris, Rosas, Silva de Lapuerta, Skouris, Timmermans, von Bahr",Rosas,3,Finland,0,0,0,0,0,0,Italy,Tizzano,0,0,0,0,1,0,0,6077
62002CJ0377,377/02,2002,2005,10/21/02,3/1/05,Dutch,862,8.540603248,0.231989136,"Arestis, Borg Barthet, Colneric, Ilešič, Jann, Klučka, Lõhmus, Malenovský, Puissochet, Schintgen, Skouris, Timmermans, von Bahr",Schintgen,9,Luxembourg,1,0,0,0,1,1,Italy,Tizzano,0,0,0,0,1,0,0,7362
62002CJ0378,378/02,2002,2005,10/21/02,6/2/05,Dutch,955,4.613612565,0.228461045,"Lõhmus, Malenovský, Puissochet, Rosas, von Bahr",von Bahr,4,Sweden,1,0,0,0,0,0,United Kingdom,Jacobs,0,0,0,0,1,0,0,4406
62002CJ0379,379/02,2002,2004,10/21/02,10/7/04,Danish,717,4.352859135,0.22305175,"Borg Barthet, Puissochet, von Bahr",Puissochet,11,France,0,1,0,0,0,1,Netherlands,Geelhoed,0,0,0,0,1,0,0,3121
62002CJ0382,382/02,2002,2004,10/23/02,9/16/04,Danish,694,5.161383285,0.232482578,"Colneric, Cunha Rodrigues, Gulmann, Puissochet, Timmermans",Puissochet,11,France,0,1,0,0,0,1,Spain,Ruiz-Jarabo Colomer,0,0,0,0,1,0,0,3582
62002CJ0384,384/02,2002,2005,10/25/02,11/22/05,Danish,1124,4.016903915,0.239742986,"Cunha Rodrigues, Jann, Puissochet, Rosas, Schintgen, Silva de Lapuerta, Skouris, Timmermans, von Bahr",von Bahr,4,Sweden,1,0,0,0,0,0,Portugal,Poiares Maduro,0,0,0,0,1,0,0,4515
62002CJ0385,385/02,2002,2004,10/28/02,9/14/04,Italian,687,6.056768559,0.237316055,"Colneric, Cunha Rodrigues, Puissochet, Schintgen, Timmermans",Cunha Rodrigues,4,Portugal,1,0,0,0,0,0,Germany,Kokott,0,1,0,0,0,0,0,4161
62002CJ0386,386/02,2002,2004,10/28/02,9/16/04,German,689,3.959361393,0.224268262,"Colneric, Cunha Rodrigues, Puissochet, Schintgen, Timmermans",Cunha Rodrigues,4,Portugal,1,0,0,0,0,0,Spain,Ruiz-Jarabo Colomer,0,0,0,0,1,0,0,2728
62002CJ0387,387/02,2002,2005,10/28/02,5/3/05,Italian,918,9.736383442,0.231211056,"Borg Barthet, Colneric, Ilešič, Jann, Levits, Lõhmus, Malenovský, Puissochet, Rosas, Schintgen, Skouris, Timmermans, von Bahr",Timmermans,5,Netherlands,1,0,0,0,0,0,Germany,Kokott,0,0,0,0,1,0,0,8938
62002CJ0388,388/02,2002,2003,11/4/02,10/16/03,English,346,3.228323699,0.221461626,"Colneric, Schintgen, Skouris",Colneric,7,Germany,1,0,0,0,0,0,Italy,Tizzano,0,1,0,0,0,0,0,1117
62002CJ0389,389/02,2002,2004,11/5/02,4/1/04,German,513,5.128654971,0.229563518,"Jann, La Pergola, Lenaerts, Rosas, Silva de Lapuerta",Silva de Lapuerta,1,Spain,0,0,0,0,0,0,Portugal,Poiares Maduro,0,0,0,0,1,0,0,2631
62002CJ0392,392/02,2002,2005,11/7/02,11/15/05,Danish,1104,6.532608696,0.235678148,"Gulmann, Jann, Kūris, La Pergola, Levits, Lõhmus, Makarczyk, Ó Caoimh, Puissochet, Rosas, Skouris, Timmermans, von Bahr",von Bahr,4,Sweden,1,0,0,0,0,0,Netherlands,Geelhoed,0,1,0,0,0,0,0,7212
62002CJ0394,394/02,2002,2005,11/8/02,6/2/05,Greek,937,4.557097118,0.238307626,"Cunha Rodrigues, Ilešič, Jann, Lenaerts, Levits",Jann,10,Austria,1,0,0,0,0,0,United Kingdom,Jacobs,0,1,0,0,0,0,0,4270
62002CJ0396,396/02,2002,2004,11/11/02,9/16/04,Dutch,675,24.07407407,0.106765954,"Rosas, Schiemann, Schintgen",Schiemann,2,United Kingdom,1,0,0,0,0,0,Austria,Stix-Hackl,0,0,0,0,1,0,0,16250
62002CJ0397,397/02,2002,2004,11/11/02,9/9/04,French,668,4.300898204,0.234362247,"Jann, Lenaerts, Rosas, Silva de Lapuerta, von Bahr",Jann,10,Austria,1,0,0,0,0,0,France,Léger,0,0,0,0,1,0,0,2873
62002CJ0400,400/02,2002,2004,11/12/02,9/16/04,German,674,6.272997033,0.231622008,"Colneric, Cunha Rodrigues, Puissochet, Schintgen, Timmermans",Cunha Rodrigues,4,Portugal,1,0,0,0,0,0,Austria,Stix-Hackl,0,0,0,0,1,0,0,4228
62002CJ0404,404/02,2002,2004,11/12/02,9/16/04,English,674,4.891691395,0.230741511,"Colneric, Gulmann, Puissochet, Schintgen, Timmermans",Gulmann,10,Denmark,1,0,0,0,0,0,Spain,Ruiz-Jarabo Colomer,0,0,0,0,1,0,0,3297
62002CJ0406,406/02,2002,2004,11/13/02,2/12/04,French,456,3.817982456,0.226709089,"Gulmann, Macken, Puissochet",Puissochet,11,France,0,1,0,0,0,1,Austria,Stix-Hackl,0,1,0,0,0,0,0,1741
62002CJ0409,409/02,2002,2004,11/18/02,10/14/04,German,696,7.989942529,0.229865005,"Jann, Lenaerts, Rosas, Silva de Lapuerta, von Bahr",Silva de Lapuerta,1,Spain,0,0,0,0,0,0,France,Léger,1,0,0,0,0,0,0,5561
62002CJ0411,411/02,2002,2004,11/18/02,9/14/04,German,666,3.803303303,0.2305739,"Colneric, Cunha Rodrigues, Gulmann, Puissochet, Timmermans",Gulmann,10,Denmark,1,0,0,0,0,0,Portugal,Poiares Maduro,0,1,0,0,0,0,0,2533
62002CJ0414,414/02,2002,2004,11/19/02,9/23/04,German,674,7.332344214,0.229860256,"Gulmann, Macken, Puissochet, Schintgen, Timmermans",Puissochet,11,France,0,1,0,0,0,1,Italy,Tizzano,0,0,0,0,1,0,0,4942
62002CJ0415,415/02,2002,2004,11/19/02,7/15/04,French,604,8.683774834,0.239237002,"Colneric, Gulmann, Macken, Schintgen, Timmermans",Schintgen,9,Luxembourg,1,0,0,0,1,1,Italy,Tizzano,0,1,0,0,0,0,0,5245
62002CJ0416,416/02,2002,2005,11/19/02,9/8/05,Spanish,1024,10.99609375,0.230907521,"Lõhmus, Ó Caoimh, Puissochet, Rosas, von Bahr",Puissochet,11,France,0,1,0,0,0,1,Austria,Stix-Hackl,0,1,0,0,0,0,0,11260
62002CJ0417,417/02,2002,2004,11/19/02,9/9/04,Greek,660,5.824242424,0.229288711,"Jann, Lenaerts, Rosas, Schiemann, von Bahr",Schiemann,2,United Kingdom,1,0,0,0,0,0,Germany,Kokott,0,1,0,0,0,0,0,3844
